评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
196361,7978,刘金飞,2024-07-03 05:37:47,3,3,0,老师和助教gg认真负责的态度就值得十分！
197849,7978,刘金飞,2024-08-16 00:43:51,2,2,0,课程综合实践Ⅱ（数据要素市场）。讲课和给分仰赖wyh（就是其他评论中的wyy）学长。今年是第二次开，上次开是在两年前，而且是跟公司合作，因此授课内容很不同，因此实际相当于第一次开课。主要是讲博弈论相关知识，数学性很强，因此作业也会稍显困难。以后大概率会降低难度，但是个人认为数学性强这一点不会改变。作业和大作业尽力做的话给分应该不错。助教学长是个有理想的人，而且和蔼可亲，建议大家跟学长多多交流。
197870,7978,刘金飞,2024-08-18 04:10:03,2,2,0,短学期\n\n每天都有很多数学内容，完全掌握很难\n\n但张张见识也挺好，并且小测没有要求推导，作业比较有难度，要好好思考\n\n给分无敌
210977,7978,刘金飞,2025-01-10 09:08:48,1,1,0,两年前上的综合实践Ⅱ课程，当时是首次开课，所以课程内容的准备上显得有点不够完善，像草台班子。不过可以看出刘老师是想认真设计好这门课程的。可能因为刘老师也是新教师，有时候讲课会有点卡顿，但这个时候无敌的助教学姐会出手。作业方面，那次是和蚂蚁合作的缘故，部分作业内容会感觉有些奇怪。全靠两位人美心善的助教姐姐（谁不喜欢美女姐姐呢），不仅提供答疑解惑的支持，还尽可能地降低了作业的外部难度。如果对核心知识点有一定理解的话，其实工作量不会太大，最后的评分也都很好（身边统计学）。刘老师的课堂福利蛮好的，不仅给大家买奶茶，还给期末成绩好的同学申请了一笔奖学金，最后还因为疫情不用去蚂蚁线下，可以说是很舒适了。
127389,7986,毛宇尘,2020-11-22 09:44:41,1,3,2,老师太好了。
130995,7986,毛宇尘,2021-01-25 13:31:17,3,6,3,计算理论课的一股清流\n\n就算还没看到给分如何，光凭扎实的理论功底和优秀的备课讲课水平，我也愿意给他10分
132578,7986,毛宇尘,2021-02-02 12:08:44,0,1,1,老师人很好，非常的耐心，也会整理学生的疑问并附上解答发出来，非常非常棒的老师！
132935,7986,毛宇尘,2021-02-05 07:09:13,16,16,0,老师上课用的是手写投影，记笔记的话要一边听讲一边跟着他一起写。备课认真，回答同学们的问题也十分及时。\n\n以下是一些问题：\n\n1.略有一些照本宣科的意思，教给我们“怎么做”，但不讲“为什么”，这对于这门十分数学的课是有些致命的\n\n2.给分真的铁面无私...完全看各成绩比例给分，最惨的是平常作业的分扣得很严...全程认真记笔记认真写作业认真学认真复习认真考试拿了个3.3QAQ\n\n这门课真的很难，考试更难，奉劝各位学弟学妹们多花点时间...
133386,7986,毛宇尘,2021-02-26 11:39:23,0,1,1,人好可爱的，第一节课就暴露了“老婆大人”hhhhhh\n\n讲课挺细致的，但有时候可能太过细致导致后面分配的课时少了点（？\n\n问问题钉钉私戳都会细心解答。\n\n上课边抄笔记边听梦回高中，所以感觉学得不错。\n\n作业也少，唯一就是居然只能交纸质作业（明明是个先进的青年？
133439,7986,毛宇尘,2021-02-28 16:04:28,0,0,0,老师非常年轻，讲课非常清楚。\n\n但是感觉严格的给分稍微低于期望，平时学的也算认真，作业分扣一点点，期末考了八十多，最后按照比例算下来刚到3.9。
136565,7986,毛宇尘,2021-06-21 06:17:16,0,0,0,大三上最喜欢的一门课，老师讲的很细致，也让人能学的进去，期末答疑也很耐心人很可爱！平常作业有认真做认真思考，期末结合历年卷复习一下也不会觉得压力很大，整体体验很好！！
146987,7986,毛宇尘,2022-01-08 09:59:06,5,5,0,讲课思路清晰、推导耐心细致。期末答疑十分敬业，甚至秒回。不管怎么样，先给老师10分了！
147231,7986,毛宇尘,2022-01-09 07:55:49,4,4,0,我tm吹爆毛老师！
147261,7986,毛宇尘,2022-01-11 08:41:15,8,8,0,先给个10分老师千万别挂我\n\n出分了，浓浓的师生情
147975,7986,毛宇尘,2022-01-11 08:42:23,1,1,0,年轻负责的好老师
147977,7986,毛宇尘,2022-01-11 08:43:13,1,1,0,好老师，上课很认真，答疑也很负责，就是平时分有点小严格，还是10分好评
148038,7986,毛宇尘,2022-01-11 11:31:17,0,1,1,上课体验极佳 给分也很厚道
148357,7986,毛宇尘,2022-01-12 08:27:28,7,7,0,清流 敬业
148363,7986,毛宇尘,2022-01-12 08:53:07,1,1,0,计算理论没有什么给分的好坏，各个班都一样，期末考70%，考高点
148391,7986,毛宇尘,2022-01-12 10:23:32,1,1,0,上课挺好，大头是考试，还是要刷jxg的卷子
148769,7986,毛宇尘,2022-01-13 12:45:25,5,6,1,全都说难要挂要挂，出分一半人90分以上，这就是cs的卖弱吗😄\n\n老师自然是不错的，平时作业算分得认真找人对答案
148818,7986,毛宇尘,2022-01-13 15:12:29,0,0,0,想选上老师的课！
149608,7986,毛宇尘,2022-01-16 07:50:11,0,2,2,楼下不要凭空污人清白，首先没有很多人都说难（我身边的人都在说体型和往年差不多），其次没有一半90分以上（1/3多一点，和大多数cs专业课差不多吧）。\n\n毛老师人很好，有卡绩的同学可以找老师，老师会看看你的卷子帮你找找还有没有能拿的过程分。但个人觉得作业扣平时分太多了，大部分作业分高的同学都是互相对答案，不利于学生独立思考。甚至还有直接对比多份作业拿满分，题目完全没有思考的同学。
149744,7986,毛宇尘,2022-01-16 15:52:32,8,8,0,[计算理论] 上课形式是板书， 如果一个学期跟着把笔记抄一遍等于抄了一遍书， 印象会非常深刻， 期末都不需要怎么复习. 考前直接刷题过一下套路即可， 每年的卷子都是那几个套路来回排列组合， 直接在历年卷上overfit一遍泛化效果就特别好， 所以说jxg老师说这门课的成绩完全不是正态分布而是0-1分布hhhh. 今年老师平时分给的貌似比去年好了很多， 没有期中考试， 平时作业认真做基本平时分就能拿到一个比较高的分数. 最终成绩比例楼上有说， 可以说是给分相当好了.
151177,7986,毛宇尘,2022-02-24 05:10:13,2,2,0,年轻负责的好老师，给同学答疑真的很有耐心(0 o 0 )
151256,7986,毛宇尘,2022-02-26 09:45:50,3,3,0,老师怎么这么年轻呜呜呜呜\n\n怎么感觉和我们年纪差不多呜呜呜呜
151694,7986,毛宇尘,2022-03-15 11:42:43,4,4,0,一个自带体系的男人
152106,7986,毛宇尘,2022-03-27 03:45:33,1,1,0,讲的非常好，直观性非常强
152837,7986,毛宇尘,2022-04-20 10:06:57,46,50,4,我大毛哥威武\n\n每周两瓶东方树叶闷下去眼睛都不带眨的
153697,7986,毛宇尘,2022-05-08 12:43:02,8,10,2,ADS\n\n讲课超级清楚，人也特别好，问问题秒回\n\n还非常可爱\n\n就是有时候可能在细节上花太多时间讲了，对于懂的同学来说速度有些慢，但是对不懂的同学来说非常非常合适！\n\nlx的东方树叶笑死我了
153710,7986,毛宇尘,2022-06-08 15:29:11,6,8,2,老师讲的很好很细致，课程的内容并不是纯过ppt，很明显有一套他自己的框架，很多内容经过他的加工以后明显变得更容易理解了。感觉老师在他本身水平很高的基础上又能很懂学生，应该是我见过的最好的老师之一
154255,7986,毛宇尘,2022-05-27 07:21:45,24,25,1,这点大家听明白的举手
156599,7986,毛宇尘,2022-06-20 11:22:17,12,13,1,期中期末考试前都会开放三套真题卷我真的会爱😍
157809,7986,毛宇尘,2022-06-25 02:13:16,16,17,1,毛宇尘老师绝对是年轻老师的典范啊，长得帅，讲课仔细认真，科研也强。毛老师对教学的态度，真的得让某个计算机高级工程师好好儿学一下。
157854,7986,毛宇尘,2022-06-25 06:27:41,3,3,0,确实好老师，ads认真听课期末感觉基本都有讲到
158313,7986,毛宇尘,2022-06-28 08:34:41,6,6,0,很认真负责，人很nice，project给分也很好，期末题出得也都是贴近教学大纲的，ads选他！
158336,7986,毛宇尘,2022-06-28 12:05:17,5,5,0,少见的认真讲课并且讲课效果很好的老师
158892,7986,毛宇尘,2022-07-03 04:58:31,9,11,2,ADS：神！！！！！！！！！讲课不用课程组PPT，全部手写数学推导，也会扩展知识点，自带体系，非常清楚。期末直接发3套历年卷，线下和线上问问题都非常及时地回答！主要还是我水平太差，对不起老师……
160017,7986,毛宇尘,2022-09-12 00:54:50,0,0,0,非常年轻的老师，讲课准备认真思路清晰，快选！！！
160430,7986,毛宇尘,2022-09-22 05:40:32,1,1,0,毛哥牛逼
167474,7986,毛宇尘,2023-01-16 14:06:07,0,0,0,yyds
168503,7986,毛宇尘,2023-02-19 03:52:13,2,2,0,考试前给毛哥打个10分，毛哥牛逼！
168862,7986,毛宇尘,2023-02-23 04:36:56,0,0,0,出分等待中......\n\n希望被捞捞
168872,7986,毛宇尘,2023-02-23 06:16:59,13,13,0,计算理论喜提所有课程最低分
168875,7986,毛宇尘,2023-02-23 07:24:26,15,15,0,毛哥讲的很nice，但是计算理论喜提最低绩点
168955,7986,毛宇尘,2023-02-23 16:41:05,4,4,0,今年的题目好难\n\n救了命了
170114,7986,毛宇尘,2023-03-01 11:42:33,2,2,0,毛老师讲课真的好，是我太菜了QAQ
170946,7986,毛宇尘,2023-03-13 06:05:20,1,1,0,上课非常清晰，我这种基础很垃圾的也跟得上\n\n。\n\n而且老师好可爱🤤
172096,7986,毛宇尘,2023-04-19 08:50:28,0,2,2,讲课很好，人很好，不过期中考试有编程题
174284,7986,毛宇尘,2023-06-09 01:13:37,1,2,1,浙大微软俱乐部的题目只有他会写题解，我真的哭死
178381,7986,毛宇尘,2023-07-11 08:10:47,2,5,3,2023ADS 给分好 讲课好
183748,7986,毛宇尘,2023-11-29 13:49:55,2,2,0,今年计算理论，20作业，10小测，70期末。小测2次，有一定难度。感觉jxg小测可能容易些。
186099,7986,毛宇尘,2024-01-08 10:42:05,10,11,1,浙大但凡多点这样的年轻老师，本科的教育也不会这么差
186338,7986,毛宇尘,2024-01-10 14:11:42,9,9,0,high level！
186647,7986,毛宇尘,2024-01-12 10:25:23,17,17,0,非常逆天，只能说计算理论这门课的考试非常逆天。。绩点杀手
186657,7986,毛宇尘,2024-01-12 11:17:48,5,6,1,看到期末成绩的时候我还以为我看的是这个学年修读的总学分呢，闹麻了\n\n老师挺好的，就是期末一点不捞，不知道最后总评能不能再拔一拔了。。。
186881,7986,毛宇尘,2024-01-13 10:52:07,15,15,0,老师人本身很好，讲课很好\n\n---------------------------------------------------\n\n但是\n\n计算理论\n\n能不能让辛苦认真学了一学期的人\n\n安心地考完这门而不用担惊受怕\n\n计算理论 70% 期末\n\n大题先判断后证明，最少的一个小题都要8分\n\n判断错了直接不给分\n\n今年几乎没有送分的大题\n\n还多了不定项选择\n\n我只能说\n\n这狗B课\n\n--------To 2023/2024 秋冬 逆天计算理论期末考
187601,7986,毛宇尘,2024-01-16 17:36:51,4,5,1,quiz和考试出这么难是跟我有仇吗
187708,7986,毛宇尘,2024-01-17 08:01:51,6,6,0,虽然教学是真的很不错，什么不懂的点网课听个几遍也能弄明白。可是计算理论占比70%的期末难得离谱，还连分都不调。大寄特寄。
187899,7986,毛宇尘,2024-01-17 17:28:01,3,3,0,计算理论，讲得是真的好，但也是真的会挂人。30%平时70%期末，一分不调。
188022,7986,毛宇尘,2024-01-18 04:43:43,6,6,0,出分了，尽量客观地给老师评价一下\n\n\n\n老师上课很认真，思路也非常清晰，水平没得说，没讲清楚的地方会跟学生确认；课上不让用电脑，手写笔记跟着听确实容易听懂一些。教学层面上老师没有任何问题；\n\n\n\n说说考试，这次还出得很怪很难，不是像往常的八股，没有送分大题，myc考前还说“题型不会有特别大的变换”，于是安心按八股复习，结果考场上被创飞... 像我本人平常听课作业一次没落下，期末正常节奏补天+刷了四五份历年卷，到最后考试写得我汗流浃背，看一道不会一道。这种情况对我是第一次经历...\n\n\n\n总评部分，给分也真的太求是了，真的是一丁点也不捞啊... 平时分和期末卷面分最后全都会提前登在学在浙大，3：7比例计算出来，该挂的挂，该低分的也不会调。哎，计算理论喜提大学最低分🤡 学弟学妹们慎重选择
188055,7986,毛宇尘,2024-01-18 06:16:19,3,3,0,非常好的老师 讲课很清晰有自己的思路\n\n浙大多些这样的老师上课大家也不至于上课不听×\n\n不过给分确实非常求是 没啥捞不捞的
189546,7986,毛宇尘,2024-01-25 10:27:32,-5,7,12,考试你可以出的难一点，但是能不能正态分布一下呢？为什么图灵考的就简单不少呢？cs开的数学课都去四吧\n\n考前说好不会考的内容，NP和P，还有一般文法，出来大题，这是不是教学事故呢？\n\n23cs期末考让我长见识了说实话，毛哥的计算理论，不知道谁出的体系结构，上大学这么久唯二不是八股文的期末考（wk出的Java能算么
189725,7986,毛宇尘,2024-01-27 15:27:09,1,4,3,计算理论这课也太难拿分啦！\n\n平时分和期末分都不好拿，本人上课学的比较认真，看见期末卷子觉得还挺简单，就一个大题没啥思路，感觉别的答的都还行，结果最后期末86，虽然确实挺高，但是离自己的预期还是有一定距离的。而且毛哥是不调分的，这还是有一点点残酷的。各位如果不太想好好学这门课的，要小心别挂掉，感觉还是比较容易挂的。\n\n最后，毛哥讲课真的是非常的好，环环相扣，层层深入，感觉是我入校以来计院这边遇到的讲课最好的老师，瑞思拜~
189771,7986,毛宇尘,2024-01-28 13:54:15,6,6,0,上课非常认真，是本科期间遇到的为数不多好好上课的老师，虽然小测和考试都超级难考的稀烂，但确实是自己没学好，给毛哥一个十分了
198859,7986,毛宇尘,2024-09-12 07:59:55,-5,3,8,一节课讲两节课内容，下课还拖堂，快逃
205646,7986,毛宇尘,2024-12-10 13:52:48,1,3,2,讲课水平非常非常好，非常敬业，这才是我理想中的大学老师。\n\n不敢想象如果计网这史课如果有毛哥这样的老师会有多么幸福
208206,7986,毛宇尘,2024-12-26 07:29:46,-1,0,1,不错的
208873,7986,毛宇尘,2025-01-10 15:31:43,0,6,6,老师水平很高
209156,7986,毛宇尘,2025-01-05 01:13:12,2,3,1,这门课是绩杀，凭的是理解图灵。
212290,7986,毛宇尘,2025-01-14 00:52:55,1,2,1,老师讲课水平非常高，认真听课➕认真做作业基本上绩点上4不是问题，但是给分很求是，普通计院的班好多平时分给满，但是毛哥平时分也很求是，严格按照平时作业和小测的得分来，考试认真听课基本上上80不是问题
212679,7986,毛宇尘,2025-01-14 12:24:21,1,1,0,总体上来说TCS这门课体验很不错，老师讲得很好，不过这个学期感觉节奏拉得很快，前面有些东西没讲清楚。平时认真一些考试不会有大问题
212833,7986,毛宇尘,2025-01-15 04:23:36,-3,0,3,老师总体上不错，人非常nice\n\n不过讲课水平有点过誉了，个人感觉一般
213993,7986,毛宇尘,2025-01-22 14:11:48,0,0,0,我❤️TCS，但TCS不❤️我。
157289,8007,杨子祺,2022-06-23 01:06:34,1,4,3,老师脾气温和，给分很好，没有点到，会布置作业，要下一次上课交纸质版。期末没有考试，是两人一组大作业，实验课的话春学期不上课，夏学期上课的时候一周是蚂蚁的工程师线上讲课，一周是上机实验做实验。
165516,8007,杨子祺,2023-01-07 17:32:29,0,1,1,好老师！很认真！
167230,8007,杨子祺,2023-01-15 06:52:03,7,10,3,fds 9/10\n\n应该是新老师，在第三轮选课的时候发现fds新开了一个班，本外院人士就试着去选了一下，没想到选中了\n\n老师上课中规中矩，该覆盖到的知识点都有覆盖，但是涉及到一些算法的细节时可能不是很清晰 因为班里大部分都是非计院的同学，感觉lab互评时也相对友好一些
167315,8007,杨子祺,2023-01-15 13:30:51,2,2,0,fds给分和其他班没什么不同，老师挺好的，作业也不是很多，每周就几道判断选择外加最多一道函数题一道编程题。project给一周时间，不过题目都提前给了，可以提前就做起来。总的来说上课体验还不错
176855,8007,杨子祺,2023-06-30 11:45:31,0,0,0,杨sir\n\nai安全什么时候出分呀
176920,8007,杨子祺,2023-07-02 16:33:54,3,3,0,随机会点到一部分名\n\n人很不错\n\nai安全打造的确实很好\n\n结合配套实验\n\n了解了很多有用的知识\n\n但是给分就是正常\n\n每次认真做作业\n\n跑实验 而且会自主探索\n\n感觉比别的选修投入了更多的时间\n\n最后4.5 感觉纯看助教
176921,8007,杨子祺,2023-06-30 16:56:07,1,1,0,ai安全\n\n和22年那个评论一样\n\n课程设置挺合理\n\n任务量不重\n\n可以了解到很多有趣的东西\n\n在大三下的选修课里属于\n\n有趣+比较有用+老师讲课很清楚的\n\n可以选
189680,8007,杨子祺,2024-01-26 15:04:14,-2,0,2,fds\n\n老师中规中矩，但该讲的算法也很清晰了\n\n老师小测会放在课堂最后，不通知\n\n纸质交，很老六，交了就给满基本上\n\n一次会扣3分，我缺两次平时分直接g了QAQ
189709,8007,杨子祺,2024-01-27 07:21:21,0,0,0,老师讲课可以，但是选FDS的同学要注意小测要到，三次小测占了平时分里面的10分，小测可以在课前一天晚上看他的下节课PPT最后一页，但是这个方法不太准，担心意外的话最好每节课都去
193552,8007,杨子祺,2024-06-13 03:43:25,3,4,1,ai安全，给分属实一般，卷了半天好像也没用，顺其自然，想水过很推荐
195829,8007,杨子祺,2024-06-30 06:26:33,0,5,5,AI安全，鉴定为逆天课程。平时 Lab 没有需要自己写的代码，纯卷报告。大作业也只有 10 行之内的代码，用 GPT 都能生成，同样是纯卷报告。最终分数会进行正太，控制 90 分以上的人数比例，但是控制的方法不是给你打 89，而是给你一个令你感到非常惊喜的分数 :)，可能这就是助教非浙本的坏处（？）。总的来说这两点导致该门课程的得分极不可控，不推荐在万姓助教仍然当助教的时候选。
195860,8007,杨子祺,2024-06-30 11:10:51,6,6,0,ai安全，上课不点名，作业就是几个问答题，lab就是跑代码，有时候可以自己根据框架稍微拓展探索一下；最后的大作业是论文阅读&复现（就是补几行代码），整体难度不大，给分个人觉得比期望的稍微低一些
196299,8007,杨子祺,2024-07-03 00:29:59,3,3,0,FDS。\n\n讲课水平还可以的，但是对比隔壁cyll还有一定差距，cyll更清晰（毕竟PPT也是cyll做的）\n\n但是老师亲和力很强、给分也不会压，选到就是赚到。\n\n会在课上不定时纸质小测，题目很简单，主要是起点到的作用，所以推荐上课方式是坐在教室里听cyll的回放（划掉
196309,8007,杨子祺,2024-07-03 00:46:31,3,3,0,fds中最松的几个老师之一，真神！
198747,8007,杨子祺,2024-09-11 08:38:28,1,1,0,fds老师上课基本就是依托PPT来上，因此自学也可以，老师很和善，给分还不错，选杨老师也是很好的
216378,8007,杨子祺,2025-04-07 02:59:42,2,2,0,pr时间要比其他班早一点
217599,8007,杨子祺,2025-04-14 03:50:47,0,2,2,上课到期中突然查重……😇
221012,8007,杨子祺,2025-06-20 22:27:07,4,4,0,人工智能安全，这学期助教是tang姓助教，人好给分也感觉不错，虽然实验布置的晚但是任务量不大，而且跟大作业一个ddl，花一晚上就能搞定全部内容+报告 感觉并不需要像之前评论里说的那么卷
206370,8011,冯尊磊,2024-12-14 15:00:44,1,1,0,认真负责
133588,8020,陈璐,2021-03-02 11:10:10,5,6,1,英文授课，讲的很好，而且给分很高。
145403,8020,陈璐,2021-12-29 10:36:52,5,5,0,研究生课高级数据库上得很好，老师人很温柔
147244,8020,陈璐,2022-01-09 08:22:37,5,5,0,高级数据库 认真负责，非常耐心，讲课也非常细致
151559,8020,陈璐,2022-03-07 15:53:52,2,2,0,老师为什么不用学在浙大呜呜呜\n\n每次都登ftp好麻烦
152577,8020,陈璐,2022-04-15 04:38:01,4,4,0,老师十分温柔！
155054,8020,陈璐,2022-06-08 03:03:01,5,5,0,老师人真的很好，考前会嘱咐很多，上课也比较细致，还是很推荐的。
155057,8020,陈璐,2022-06-08 03:22:38,4,4,0,老师人很好，上课也很细致
155066,8020,陈璐,2022-06-08 03:48:47,1,1,0,人很好，讲课比较一般，但是ppt写的很详细，每节课都会上传，自己看完全没问题\n\n（另外助教姐姐真的很可爱啊）
155917,8020,陈璐,2022-06-16 14:04:16,5,5,0,讲课真的超级清楚
158067,8020,陈璐,2022-06-26 15:12:52,4,4,0,爱老师！！
158099,8020,陈璐,2022-06-27 03:55:53,8,8,0,平时不点名，小测都会提前通知，小测还可以补测。给分超好！！！
158103,8020,陈璐,2022-06-27 04:10:56,16,16,0,老师上课讲的很全面也很清晰，全程跟听的话感觉马上就能理解，其实讲课并不比孙健伶老师差，而且特别温柔，也很体谅同学，给分也超级好！
158131,8020,陈璐,2022-06-27 06:13:27,4,4,0,老师讲课挺清晰的，跟着思路走就能听懂，平时也不点名，给分超级好！！
174967,8020,陈璐,2023-06-20 13:05:36,0,3,3,好坏处都说一说：好处是老师整体算是负责，不点名，讲课思路基本清晰，单独问问题会回复，五次小测提前一周通知，每次小测改完后发下来，骑电动车摔伤了仍然坚持给我们上课；\n\n坏处感觉是讲课速度较快，讲课不如孙老师细致，比如说query processing那一块感觉讲的比较粗糙，如何选择和计算每次读写的buffer大小Bb这个问题就没有讲明白，相应的公式也就有点问题，对比孙老师的PPt和讲课，就可以看出来；讲得快就大概提前20分钟下课；
176056,8020,陈璐,2023-06-27 13:56:06,-2,3,5,我辛辛苦苦复习了小十几天，最后拿一个3.3是真的不甘心，上了大学第一次被背刺的一门课。
176059,8020,陈璐,2023-06-28 03:19:12,3,4,1,刚刚数据库出分了，比想象中的要高一些，老师给分很好！一个学期下来的体验是，内容真的很多很难，但是老师也是真的很负责很耐心，在意外受伤的情况下还是坚持给我们上课，很感动；然后助教姐姐也很温柔！推荐大家选陈老师~\n\n一些经验教训：虽然作业可以考试前几天再一起交，但是建议大家还是要按时完成才好（\n\n关于minisql，三人一组组队完成，找靠谱的同学组队真的很重要qwq，我的几个队友挺厉害的，但是最后大家一起debug也花了将近一周，期末季非常的痛苦，所以一定一定要早一点开始orz（如果遇到了奇怪的错误不妨先考虑一下是不是助教的框架错了(bushi\n\n最后的期末考试在改革之后算是新八股了，多刷一下历年卷还是有帮助的~平时陈老师讲课就很详细很好，另外sjl老师的讲课也很好，我在复习的时候有结合两个老师的回放一起看，效果不错hhh
176069,8020,陈璐,2023-06-28 05:28:12,0,1,1,…哎好难过
176070,8020,陈璐,2023-06-27 14:22:41,0,1,1,…哎好难过
176106,8020,陈璐,2023-06-27 18:26:33,-5,1,6,努力了很多3.3，真的很失望
176807,8020,陈璐,2023-06-30 08:36:41,4,4,0,cljjyyds！数据库只要平时作业、实验什么的都认真地做，大程按时验收，期末考的不是太离谱就没什么问题，给分也真的很好~\n\n还是比较推荐陈老师滴
195875,8020,陈璐,2024-06-30 13:32:23,0,0,0,数据库系统。老师讲课清晰认真，感觉应该是数据库这门课里面讲课比较好的老师之一了。不点名但是小测测 5 次，一般使用往年的期末题，开卷当堂测，但是每次都有补测机会。平时分给的挺好的。
133753,8024,赵永望,2021-03-04 12:20:06,8,12,4,2021年2月，浙江大学网络空间安全学院的论文“CSim2: Compositional Top-down Verification of Concurrent Systems using Rely-Guarantee”发表于《ACM Transactions on Programming Languages and Systems》（TOPLAS）期刊上，浙江大学为通讯作者单位\n\n\n\nhttps://mp.weixin.qq.com/s/AmA94pktiWJcebv06pPljA
136039,8024,赵永望,2021-06-10 05:36:03,5,10,5,老师好帅\n\n还很温柔
138219,8024,赵永望,2021-07-08 03:59:11,6,8,2,老师挺好的，就是我太菜了qwq 1.8飘过
138308,8024,赵永望,2021-07-08 12:38:40,12,12,0,教考分离，老师连考纲都不清楚，上课基本念PPT，声音还催眠。问老师问题回答都是错的，无语了。建议隔壁翁老师。
138428,8024,赵永望,2021-07-09 06:18:58,26,28,2,人好真的不能掩盖上课糟糕和考评不完备的问题\n\n别杠 杠就是你对
150867,8024,赵永望,2022-02-20 08:56:51,-4,7,11,2020-2021春夏，上的是赵老师开设的离散数学及其应用。老师人很好，有问题也会耐心地解答，钉钉也会回（lz曾对期中考试一题给分有疑惑，钉钉上请老师再审一遍，老师也很耐心地指出证明错误）。至于讲课水平，确实有待提高，声音比较小有点催眠，也是对着ppt讲。楼上说老师不熟悉教学大纲，我倒觉得可以理解。可以去看看老师的个人主页，老师是21年9月从北航来的浙大，不熟悉教学方法和教学大纲情有可原。\n\n本身离散就很难，需要自己下很大功夫，期末更是。希望能客观评价一位老师，给打9分！\n\np.s.：老师的科研水平很强，可以去看看个人主页
151997,8024,赵永望,2022-03-23 00:28:42,3,4,1,讲得很烂
156310,8024,赵永望,2022-06-26 06:02:00,3,7,4,老师中规中矩，助教xh有大病，从没见过这种态度的助教，也从来不发任何的讲解，大开眼界\n\n出分后回来评 因为为这次考试简单，所以大家的绩点都还不错，但不知道为什么群里没有谢谢老师。老师还是挺好的一个人，助教最后也允许了补交作业。
156452,8024,赵永望,2022-06-19 21:16:32,3,3,0,离散应用，课程安排原因，内容巨多加英文考试，期末考试又难如上青天，需要硬卷平时分，不然挂科在所难免，老师讲的一般，助教有点不舒服
158052,8024,赵永望,2022-06-26 12:56:41,-4,0,4,比较一板一眼的老师，可以是褒义，也可以是贬义
158097,8024,赵永望,2022-06-27 03:48:07,12,12,0,老师表面看上去挺和善的，讲课基本只会念ppt，作业有的时候是真的多，最糟糕的就是完全不调分，期末连平时成绩都不公布，怎么死的都不知道
171654,8024,赵永望,2023-04-05 04:36:50,8,11,3,小测难度巨大，习题也不讲解，上课声音小到听不见，体验很差，建议快跑
176442,8024,赵永望,2023-06-29 02:19:58,3,4,1,大绩杀，死板
193098,8024,赵永望,2024-06-03 11:46:56,5,5,0,讲课讲的太烂了……
193266,8024,赵永望,2024-06-05 12:18:02,6,6,0,退退退 真不行啊
194243,8024,赵永望,2024-06-23 01:14:16,4,4,0,不是你在教毛线我感觉自己上课什么也学不会\n\n习题课能不能讲一讲
215201,8024,赵永望,2025-02-24 06:36:51,4,4,0,古希腊掌管念ppt的神\n\n古希腊掌管点名的神\n\n古希腊掌管调课的神\n\n古希腊掌管作业的神
218768,8024,赵永望,2025-05-03 16:22:59,0,0,0,作业真的好多啊...
133229,8032,周磊晶,2021-02-19 10:09:38,3,7,4,爱找代课；\n\n喜欢白嫖；\n\n天天DDL；\n\n开会迟到。
159783,8032,周磊晶,2022-08-29 16:32:44,1,1,0,白嫖怪，嫖得神乎其技超凡脱俗
159782,8052,赵艺钧,2022-08-29 16:29:28,0,1,1,emmmm，怎么说呢。不咋样
171694,8063,赵俊博,2023-04-02 07:37:56,1,16,15,别进他组
173726,8063,赵俊博,2023-06-02 04:31:57,8,14,6,楼上细说
179131,8063,赵俊博,2023-08-28 08:28:57,1,6,5,楼上细说
180063,8063,赵俊博,2023-09-20 08:19:04,8,10,2,老师课上的很清楚，助教xgg很帅，而且还是单身哦
197126,8063,赵俊博,2024-07-27 10:28:57,8,11,3,关于实验室情况，不太了解不好评价。就ml的课来说，比隔壁zz用心多了，还是能学到些东西的。给分好评，复习都接近弃疗了，真没想到最后绩点这么高！
197615,8063,赵俊博,2024-07-22 06:21:26,4,4,0,海底捞😭！
197680,8063,赵俊博,2024-07-28 16:31:15,1,10,9,袁神的事情怎么说，昧着良心接受采访吗
197684,8063,赵俊博,2024-07-29 10:28:10,-10,12,22,强烈建议取消这位老师的职称。\n\n看完计院之子被爆破唯一的收获就是看清了浙江大学竺可桢学院金玉其外败絮其中的真相，一众所谓杰出人才皆欺世盗名之徒，这位老师更如跳梁小丑一般哗众取宠，真乃百年求是之大耻！
197685,8063,赵俊博,2024-07-29 13:31:39,10,13,3,connection拉满的老师，愿意给学生顶级资源，虽然袁神这人不好评，老师视角没啥问题
198665,8063,赵俊博,2024-09-10 13:42:02,1,5,4,计院之子
198946,8063,赵俊博,2024-09-13 09:51:26,6,7,1,外专业修的23-24年ml课，过了半年多才来评论\n\n不点名，讲的很好，大作业说着唬人实际上pre的时候并不严格，给了很好的建议，老师还找了组里同学一起来听pre，感觉对课挺用心的；最后考试非常友好。\n\n不清楚组里情况但这课不错
212685,8063,赵俊博,2025-01-14 12:58:28,3,3,0,不清楚组内情况，就机器学习课程而言，赵老师讲课还是很清楚的，并且以小测的形式点名，每次都会提前通知，最后给分也很好
212879,8063,赵俊博,2025-01-15 06:49:33,1,2,1,坐标机器学习，外专业修的，老师人很好，讲的很好，任务量不大，给分很好，期末考试难度也不大，但是我当时时间没安排好最后空了一整道题以为炸了没想到最后还是给到90+，很好的课，谢谢老师和助教哥哥！
