评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
185201,6151,姜凯,2023-12-27 05:01:09,2,2,0,舞龙舞狮课，选到就是赚到！简单评价一下吧，首先作为一项中国传统运动吧，主要讲究团体配合，舞龙舞狮中比较难的难度动作有穿藤跳、螺旋跳龙，因为需要找到跳的时机，还需要队友把龙放在合适的位置。然后龙头的话是比较重也是最累的，龙珠的话不用拿龙体，上课十分轻松，但是考试的时候可能会因此变成主角，当然事情也是很少的，不用担心。其中有一个龙五好像在龙舟中是要背人的，所以身体比较弱小的同学在第一节课排队的时候不要站在第一个位置，或者你可以直接去五人龙，不要害怕，冲就对了，五人龙人少配合量少，动作难度也小。然后期末考核是要编排一个剧本表演，这块比较吃队友了，还需要占用周末时间排练。但所幸遇到了一个很好的队友，独立地完成了剧本和一些配音相关的工作，当然她也因此在最后分配分数后理所当然地获得了满分。然后，姜凯是一个很好的人，但是也是一个比较求是的老师，你动作做得不好是会批评的，但是他也说过你要是不舒服了觉得他话说重了可以跟他讲他会跟你道歉。然后钉钉姜凯是会及时回复的，任何问题都可以问，我有一次浙大体艺打卡出问题了他直接帮我反馈调整了，是一个非常nice的人。总之是好课，选中就偷着乐吧！
185226,6151,姜凯,2023-12-27 07:15:15,1,1,0,特别特别好的老师，很耐心～舞龙舞狮真的很有趣！
185317,6151,姜凯,2023-12-28 01:14:49,2,2,0,姜凯老师真的很可爱！舞龙舞狮难度不算大，给分好，唯一的缺点可能是期末要单独花时间来排练（但是真的很快乐欸）\n\n上过健美排舞皮划艇赛艇，这是我最喜欢的体育课
185328,6151,姜凯,2023-12-28 02:24:34,1,1,0,呜呜呜姜凯老师好人。中间有一次课忘记签到，最后一节课核对在解释以后老师直接给我补上了。呜呜呜姜凯好人。
185330,6151,姜凯,2023-12-28 02:29:57,0,0,0,超级好的老师，舞龙舞狮很赞！！！
185331,6151,姜凯,2023-12-28 02:35:39,3,3,0,真的很有意思，身体条件好还会被选进龙狮队(没有女狮子差评)
185332,6151,姜凯,2024-01-03 08:53:48,3,4,1,老师特别好！各方面都好！舞龙舞狮很有意思
185333,6151,姜凯,2023-12-28 03:09:50,1,1,0,超级超级超级超级无敌好，之前有一次迟到了半个小时啥都没说帮我补签了，最后一节课还会核对签到次数。舞龙舞狮专项给分也很好，我们小组失误了也得到了93分，能看到每个小组的付出，还会提醒大家参加体育嘉年华加分，大赞！姜老师也超有趣哇，舞龙舞狮也特别好玩，反正就是究极无敌好，我吹爆！！！！！！！！这个课既然还好选，大家冲！
185334,6151,姜凯,2023-12-28 03:11:37,0,0,0,来自舞龙舞狮班。凯哥我男神！上课有趣，人超好，很体谅同学，给分巨好！！！无需多言，上完课自知。但是强烈不推荐大家选舞龙舞狮，为什么呢，因为这样我就不能选了！谁都别跟我抢舞龙舞狮！
185344,6151,姜凯,2023-12-28 05:35:11,0,0,0,很可爱有趣的老师，对授课和体测什么的要求很严格，但也很亲和；舞龙舞狮这个课本身也挺有意思的，没有想象中的轻松，但是也很有趣，因为是团体项目还可以在过程中认识很多朋友；期末考试是要自己组队编剧本并演出，也是一次很新奇的体验~
185411,6151,姜凯,2023-12-29 02:57:09,2,3,1,都给我选凯哥的课！！！！舞龙舞狮很有趣，凯哥人也特别好一直在旁边指导我们还让我们慢慢来，期末给分也好！！舞龙舞狮考核是合作编排节目，不错的！
185530,6151,姜凯,2024-01-02 02:21:31,1,2,1,话不多说，选就行了！
185534,6151,姜凯,2024-01-02 04:09:29,0,1,1,啊啊啊真的很喜欢姜凯老师的舞龙舞狮课，谁都不要跟我抢！！！老师人真的超好！！！
185546,6151,姜凯,2024-01-02 05:16:36,0,1,1,jk永远的神 专项给了100 人超级超级好，课也非常棒，可以学到舞龙舞狮的很多知识也不是很累
185554,6151,姜凯,2024-01-02 06:25:59,1,1,0,老师很负责，十分
185694,6151,姜凯,2024-01-03 15:10:40,1,2,1,身体素质课很锻炼，强度适中，有益健康。
185708,6151,姜凯,2024-01-03 16:25:01,0,1,1,选到就是学到
187134,6151,姜凯,2024-01-14 16:10:10,1,2,1,凯哥我的男神😭😭😭😭你们都不许选😭😭😭😭😭😭😭😭😭😭😭
191649,6151,姜凯,2024-04-26 16:22:30,0,0,0,很幽默很有活力的老师！太可爱了！
191686,6151,姜凯,2024-04-28 03:36:05,0,0,0,凯哥我男神🌹
193043,6151,姜凯,2024-06-03 03:01:51,1,2,1,上过的体验感最好的体育课了，不是很累（身体素质差者福音），期末考试是参加比赛，还能顺便收获2分竞赛赋分和美育二课（得奖的话），期末专项给分也不错的
193161,6151,姜凯,2024-06-04 05:49:00,1,1,0,姜老师真的太棒了，人很好，给分也不错，很体谅学生，可惜下学期没选上。
193693,6151,姜凯,2024-06-15 12:25:20,1,1,0,身体素质课\n\n很尽职的老师，他的身体素质课比其他老师的强度要大一些\n\n会教一些体测项目的技巧\n\n如果真心想要提高自己体测的成绩，想在身体素质课有所收获的话强烈推荐\n\n如果只是想水的话建议选其他老师
193890,6151,姜凯,2024-06-20 12:22:35,3,3,0,舞龙舞狮就是神课
194957,6151,姜凯,2024-06-26 05:11:36,0,1,1,老师自称体素课强度最大，其实还好，感觉就是正常水平😋
196645,6151,姜凯,2024-07-04 13:07:52,1,4,3,看往届评价选了这个老师的太极柔力球，结果感觉这个学期他某些时候异常暴躁？明明看他的评价是很好的啊!有一个同学跑步岔气被他教育了十分钟，虽然老师是好心吧，但是平心而论没必要当全班面骂人家这么长时间；期末考试之前说体育课难道就不需要自己课后花很多时间练习了吗，如果有同学动作不好专项会直接给0分，因为这是选这门体育课应当承受的代价。虽然最后没有这样做，但是一个体育课用挂科来威胁同学真的挺莫名其妙的......总之可能这学期老师心理状态不是特别稳定，给人的上课体验感觉就不是很好，不是故意抹黑老师，但是希望老师情绪能更稳定一些。还有，太极柔力球本身难度较大，不建议体育能力一般的人选。
199057,6151,姜凯,2024-09-14 12:02:12,0,0,0,听心灵鸡汤讲的最好的体育老师，真的看出是为我们好，而且说话也好有趣啊啊啊，喜欢，十分！
203767,6151,姜凯,2024-11-21 03:11:12,6,6,0,上老师的体素课，老师太会给情绪价值了，一直夸我们很棒，给我哄成胚胎了。老师还很幽默，上课氛围轻松，教的动作也很有用，大大好评
206044,6151,姜凯,2024-12-13 03:50:09,-1,3,4,千万别选姜老师的体素，特别累！周二上完周四腰疼得下不了床，周五胯疼得走不动路，总之体素课非常累，而且还要签到，还不能偷偷签完到就溜，因为他会再点一次名
206513,6151,姜凯,2024-12-15 15:36:32,0,0,0,姜老师神中神，体素课情绪价值拉太满了每次都很开心 强度还行以一个不太爱运动的女生来说，感觉就是正常锻炼身体，学期初上课完会肌肉酸痛哈哈哈
206567,6151,姜凯,2024-12-19 05:47:18,2,2,0,认可了真的好
206629,6151,姜凯,2024-12-17 00:40:08,2,2,0,总体挺好的
206636,6151,姜凯,2024-12-17 01:13:52,0,1,1,老师人很好，舞龙课也能学到很多很有用的知识，并且最后一节课还会和学生分享自己的励志经历，真的很鼓舞人心！
206638,6151,姜凯,2024-12-17 01:20:22,2,3,1,今天结课了，我的评价是凯哥的舞龙舞狮课就是神！\n\n在平时训练时凯哥会比较严格，但今天最后一节课他就这件事向我们道歉，说他希望大家都能学好这门课(语气诚恳)，然后凯哥还把平时缺勤的同学的到课情况全部调整了(比如我是补选上的，第一次课没去);最后给我们灌了一点鸡汤，说希望我们都要有明确的目标并为之实现做出不懈的努力;\n\n给分方面，每一条龙的得分是一样的。但凯哥会让每条龙推举出在剧本创编与演出公认贡献最大的人，直接为他们记专项课满分。\n\n然后和凯哥的沟通也比较容易，凯哥感觉仍然是少年(心理)？哈哈\n\n最后鼓励大家都来报凯哥的舞龙舞狮课。\n\n在这里祝凯哥事事顺心，心想事成！(社恐不敢当面说，害怕ing~)
206640,6151,姜凯,2025-01-06 01:50:34,0,0,0,舞龙舞狮课特别特别好\n\n\n\n老师我要永远追随你TT
206682,6151,姜凯,2024-12-17 05:23:10,-1,0,1,12min跑自己记圈数 专项成绩几乎给满 但仰卧起坐和引体向上挺严格的
206693,6151,姜凯,2024-12-17 06:18:13,0,0,0,凯哥超神！舞龙舞狮课程超有意思，凯哥上的也很好（表情特别丰富啊），期末要出一个节目
206700,6151,姜凯,2024-12-17 06:55:12,2,2,0,我真的很喜欢舞龙舞狮但我不推荐你们选 \n\n 因为我选不上了。
206768,6151,姜凯,2024-12-17 12:38:24,0,0,0,此生无悔入龙门！！！
206984,6151,姜凯,2024-12-19 02:25:20,1,1,0,超级好的老师！！！非常幽默，我在大学的一年半全是和老师一起度过的（
206998,6151,姜凯,2024-12-19 02:52:59,6,6,0,"今天是最后一节课了，老师提出要合个照留念一下的时候，我莫名得有些不舍，回忆一下觉得是段很快乐的经历。\n\n当初学姐推荐舞龙舞狮，说很多同学大一没有选，之后想选又选不上了(现在看来还真是这样[龇牙])，于是我上学期就选了这门课。\n\n首先舞龙本身作为一项传统艺术，本身就很有魅力，每节课都会学很多有意思的新动作，学完还特别有成就感，凯哥还特别会提供情绪价值。\n\n更重要的是凯哥本人真的很好很有魅力，每个动作讲解得特别详细，还会带我们做小游戏，人特别有趣，从第一次上课让我们行抱拳礼说""告辞""我就觉得这是个很有意思的老师。而且，他给人的感觉就是会从我们出发考虑问题，大一刚入学的时候还会提醒我们一些其他的方面，也给我很多启发。\n\n最后呢，期末考核的时候我们这条龙的节目还拿了最高分，龙头和龙五超给力，大家都很用心，超级努力，考试前一天晚上还找时间加练，虽然第二天有那么一点点点点的瑕疵，但是努力真的没有白费。\n\n如果说强度的话可能就是有一点费手臂吧，不过可以练一会休息一会，一些难度大的动作凯哥还会在旁边指导着，一直提醒我们注意安全。"
207098,6151,姜凯,2024-12-19 08:33:45,1,1,0,舞龙舞狮神课
207101,6151,姜凯,2024-12-19 08:40:08,1,1,0,真的好老师
207109,6151,姜凯,2024-12-19 09:20:37,1,1,0,凯哥我爱你啊，这是我第一次给老师打分，我觉得凯哥值这个分
207213,6151,姜凯,2024-12-20 01:02:57,2,3,1,老师真的超级好www，柔力球比赛评委给的分普遍低，他说不想让我们的分数被压下去太难看专门给我们每个人加分/哭，虽然平时有点严格较真，但是最后一节课也很诚恳地和我们说了抱歉，因为只是想让我们有一个更清晰合理的人生规划之类的，真的很真诚，还告诉我们大学里要怎么做，怎么生活，虽然当时是滑倒第三志愿的但是凯哥真的很好wwww最后一节课很舍不得
207214,6151,姜凯,2024-12-20 01:11:02,3,3,0,10分是查老师的上限，不是我的上限\n\n这学期选的太极柔力球，期末是参加三好杯比赛，可以加竞赛分，专项给分也非常不错，值得选；\n\n老师人特别好，非常温柔，教的耐心细致，只要好好学一定会有高分的，期末还根据我们的反馈调整动作难度，真的非常赞。
207440,6151,姜凯,2024-12-21 15:27:27,-2,1,3,舞龙舞狮神仙课，秋冬选了春夏又来了
207794,6151,姜凯,2024-12-24 09:41:04,3,4,1,⭕️在一个学期同时上了凯哥的舞龙舞狮和体素，满分老师😍\n👉总结：人超好，给分好，课超有趣，每节课必点名，想水的别来\n⭕️舞龙舞狮：\n每节课gps点名。每节课的前半段是以龙为单位玩游戏（训练团队配合和协调性？还有体能）后半段会练动作，最后的考核是自己创编节目并表演。舞龙舞狮没法水，更没法逃。（一条龙缺一个人或者有一个人在摸鱼的话根本没法练）不过为什么会想逃呢舞龙舞狮这么好玩！！另外舞龙如果当龙头的话会很累因为龙头很重（虽然我不是龙头）最后每条龙的专项得分都在95以上。\n⭕️体素：\n想水的别来。雷打不动的gps签到，下课还会不定期点人头。但是是真能学到东西。而且凯哥真的情绪价值拉满，本人体育很烂，但是凯哥给足情绪价值、同学们都在认真练，每节课到最后最后还是能练下来。
209661,6151,姜凯,2025-01-06 12:30:03,0,0,0,非常好的老师，上课既严谨又风趣，为我凯哥打call😃
209722,6151,姜凯,2025-01-07 01:18:04,1,1,0,老师很好，专项课给分好，体育分想高一点，得练好身体素质
209839,6151,姜凯,2025-01-07 08:25:11,2,2,0,太极柔力球，个人认为只要身体不是特别不协调都可以选，专项分最高和最低也就差三分。老师很好的，耐心教学，还会给我们讲一些人生道理。体育分要想高的话，12min跑要比较好。
210597,6151,姜凯,2025-01-09 11:50:30,1,1,0,舞龙舞狮，超级好\n\n上课玩小游戏很有意思，最后节目打分也很宽容（甚至给我们的草台班子加了谦让分hhh）
214915,6151,姜凯,2025-02-19 05:35:26,1,1,0,老师我喜欢泥
215229,6151,姜凯,2025-02-24 17:19:10,1,1,0,满分不解释
215582,6151,姜凯,2025-03-01 15:42:27,1,1,0,老师非常好诶
216050,6151,姜凯,2025-03-10 02:58:58,0,0,0,大一上舞龙舞狮 专项96是下限\n\n大一下接着舞龙舞狮 结果被捞到舞狮队干活\n\n非常推荐 这里先cy 回头接着update
216057,6151,姜凯,2025-03-10 05:15:31,0,5,5,我上的是太极柔力球1.上课情绪不稳定，有个同学动作没做到位被当众训了很久，心情好的时候临下课给我们放歌，心情不好的时候就特会训人。2.上课测试项目很严格，过于求是3.请假消息已读不回，我发好几次才回我几个字，惜字如金4.每节课后面是素质训练，每次练完都挺累的，第二天全身酸痛5.不明白为什么他这么多人推荐，翻开下面评论也不乏和我有相同感受的同学，但点踩数好多，我不理解。。感觉大多数都是舞龙舞狮的同学在推荐，我们太极柔力球的同学的命就不是命吗。如果后面同学们是奔着体验一下他的课来的，这边建议选舞龙舞狮。。。
122202,6412,徐浩,2020-02-20 02:55:16,25,35,10,萨克斯课成本有些高（从来没学过的要买萨克斯和各种配置qwq），不是水课。但是老师很好很负责，有时还挺搞笑的23333，对初学者也非常照顾，经常给初学者练习的机会，在给分上也对初学者有一点提高，总之只要认真练习，有问题及时向徐大反映就能取得一个好的成绩！一门努力和成绩成正比的课qwq\n\n
124299,6412,徐浩,2020-06-29 02:13:57,9,12,3,老师讲课很认真，很耐心，这个课很好，就是这学期因为疫情影响线上有点可惜。
134006,6412,徐浩,2021-03-11 15:57:21,9,12,3,老师长的又帅人又可爱萨克斯吹的又好为什么没有十分
134935,6412,徐浩,2021-04-23 12:40:52,5,9,4,上的老师的西方音乐艺术，学到了很多，老师上课也很有趣
135830,6412,徐浩,2021-05-28 04:40:19,4,8,4,徐大男神
136784,6412,徐浩,2021-06-24 12:11:09,1,7,6,超级好
139919,6412,徐浩,2021-08-19 03:29:13,0,7,7,呵呵哒
148182,6412,徐浩,2022-01-11 23:35:22,7,8,1,老师很好
158317,6412,徐浩,2022-06-28 09:05:29,-28,15,43,给分极烂
168662,6412,徐浩,2023-02-20 15:59:07,6,7,1,选这门课的同学首先得喜欢萨克斯音乐，乐器一定是要反复练习的。真的不喜欢萨克斯的风格练起来真的很痛苦。。。老师对小白和有基础的是分开打分的，所以成绩和练习程度成正比，所以，热爱真的很重要
172020,6412,徐浩,2023-04-17 15:31:04,11,15,4,老师上课给我们讲了很多音乐届的事情是很好的 但是我也就开门见山指出缺点 太随意了 本来是希望来好好扎实学音乐史的知识的 但是老师ppt上很多有趣的文字其实都没有讲 古典主义上浪费了太多时间听 比如莫扎特的《费加罗的婚礼》很多时候是没有字幕翻译的 那我们看了很久也不知道看了个啥 比如课程一开头放的西方音乐史上各个时期发展的脉络 是个外文漫画短片 老师没有清晰解释 那我们也是看了个寂寞 老师希望我们回归到听上是没错的 但不意味着上课就是大段时间放 很多同学直接课上干别的事情就是铁证 本科上过陈列老师的音乐史 是考试让大家听音乐写出作品名称和作曲家 把听留到课后作业不是更扎实吗？而且很多时候我们听音乐其实听不懂 老师有简单讲解 但是古典主义那种很无聊的旋律有时候老师很长时间就没有任何点播。老师最后说古典主义我们比较好理解所以给我们重点多听 浪漫主义就只草草讲了几个作曲家 连柴可夫斯基 马勒都没讲。老师说马勒40岁了再去听 但是很多年轻人其实也很喜欢马勒 包括我这种不太懂乐理 也能被浪漫主义很强的旋律性吸引。总的感觉就是老师的课程编排没有那么严谨 也是比较草率的风格。到了展示环节 老师也没有控制好每个人讲的时间 乖乖讲10分钟的同学和随便乱讲扯了很久的都有 结果还剩下几位同学根本就没机会讲了。老师曾说自己一开始上这门课写了很厚的讲义 但是发现同学都睡着了。可是我感觉现在的模式也没有说特别吸引人。扎实讲知识 介绍介绍乐理 穿插音乐片段 考试是考听 这不好吗？而且每节课也没有点名的情况下 就会出现那种每次都不来 结果展示报名 讲得天花乱坠也不考虑受众感觉 还拿高分的人。也会有那种基本每节课都不来的人。亲眼见每次都来的同学虽然没有报名展示但是分数也一般般 这种真诚没办法在分数上体现出来是不是有点不公平？
179715,6412,徐浩,2023-09-19 12:46:47,2,2,0,好好好
185785,6412,徐浩,2024-01-04 11:23:12,5,5,0,老师上课主要是播放演奏的视频，台下同学大多在做自己的事。老师有时候喜欢输出一些自己的观点（与音乐无关）有时候一些观点有点偏激and大男子主义，有点夹带私货的感觉.....但是主要是期末考核有点怪，所有同学需要写论文加ppt，然后可以自主报名上台展示会有展示分，主要是这个展示很多同学准备了却最后因为时间不够没法上去展示，没法拿到展示分。两次课（每次三节课时）才展示了20个人，报名的就40来个人了，有的同学超过规定的十分钟了。然后最后一节课他宁愿提前二十分钟下课也不多让一两个同学上去......总之有点难评吧
187410,6412,徐浩,2024-01-16 03:23:13,1,1,0,呃呃呃
187440,6412,徐浩,2024-01-16 07:00:07,5,5,0,萨克斯，有些同学有基础的，不过对小白也挺友好。给分还行吧，但是没他上课所说的那么高。。。
187555,6412,徐浩,2024-01-16 14:25:28,-3,5,8,自大，傲慢
190480,6412,徐浩,2024-03-05 13:43:53,0,0,0,非常好老师使我萨克斯技巧进步
190481,6412,徐浩,2024-03-05 13:44:35,4,4,0,老师的西方音乐鉴赏实在太好了，每次上课都让人很放松
196203,6412,徐浩,2024-07-02 07:11:12,4,4,0,外国语言鉴赏\n\n非常好的课程，只有四次数字签到和一个课程论文，一个选做的课堂展示，分数也还不错，大爱徐浩老师
203879,6412,徐浩,2024-11-21 16:02:06,4,4,0,外国音乐欣赏\n\n事情是真真真真真的少\n\n上课氛围很轻松\n\n沉浸在音乐的海洋 触摸历史纵横的艺术纹理 虽然老师第一节课讲过他不是专门搞艺术史的 但是能看出老师对西方音乐发展脉络和影响力深度的把控 也有着自己的见解和思考\n\n作为一门美育课本人还是很推荐的
208290,6412,徐浩,2024-12-26 13:22:55,2,2,0,期末考试结束啦分还没出，来谈谈感受吧，感觉萨克斯学好了是挺有成就感的挺快乐的，而且萨克斯的音色真的太骚里骚气啦，喜欢🥰无需多言。\n\n但是呢每周花的时间至少也是4-8小时and琴房难约阿巴阿巴（冬学期吧，秋学期可能2小时就够了）乐器这东西还是得花时间中间一度崩溃，毕竟冬学期42个学时学萨克斯简直是雪上加霜所以选课的大家请一定考虑好自己的时间哦，这课学的我真是又哭又闹。。。\n\n至于刚刚过去的期末考嘛我唉从来没吹错的地方失误了，并且是开头错，不过好在后面救回来了应该还行不过我也只能这样安慰自己了考试的魅力就是这样不确定性的加持。\n\n给分嘛xh老师好像自说起评分挺好的，期待一下希望有4.5-4.8。哈哈等成绩出来了要好我再分享下经验不然就要误人子弟了。\n\n该说不说如果时间充裕并且喜欢萨克斯的话选上了就去吧，可以从0学会一门乐器诶！！！\n\n感觉戒断反应还挺重的，尤其是期末没完全发挥出来，哈哈遗憾才是生活常态啦，最后感谢老师，老师教的知识很好入门呢！
209092,6412,徐浩,2025-01-04 12:06:20,0,1,1,强推外国音乐赏析
211488,6412,徐浩,2025-01-11 15:35:25,-3,1,4,给分没想象中那么好，明明一个班只有20%的人展示，展示了才4.5
211678,6412,徐浩,2025-01-12 07:01:47,0,0,0,老师很好！强推他的美育课，谢谢老师！
212007,6412,徐浩,2025-01-13 04:21:32,0,0,0,基本都会雷达点名，不过乐器课不去就不会了，点名也很正常。上课讲的很好，也不会很为难人，上台展示演出了但是分数不是很高，可能我期末吹的太一般了吧
213504,6412,徐浩,2025-01-18 02:44:32,0,0,0,评徐浩老师的艺术之门萨克斯|老师人很好，上课也比较轻松，这个学期吹萨克斯从一点点都不会到吹出一首曲子还是成就感满满的！（虽然最后还是吹得有点难听ww），老师最后给了89分太善良了呜呜！
219115,6412,徐浩,2025-05-21 17:00:47,4,4,0,兄弟们，有你们真好
219147,6412,徐浩,2025-05-22 09:49:35,3,3,0,#西洋管乐合奏\n\n加入管乐团才能加入的课\n\nwhat can i say\n\n兄弟们，有你们真好
219963,6412,徐浩,2025-06-12 12:02:44,1,1,0,萨克森课上讲的很通透，确实让我学到了很多。有些吹的还是不好，最后拿到4.5，感觉很好了
126292,6419,孙冠荣,2020-09-22 03:20:06,28,30,2,前国奥队员欸！
126512,6419,孙冠荣,2020-09-29 03:44:51,4,4,0,超好。
126668,6419,孙冠荣,2020-10-13 00:18:23,11,12,1,身体素质课从来都是打卡，超棒
126684,6419,孙冠荣,2020-10-13 13:38:08,4,4,0,人超好超帅
127089,6419,孙冠荣,2020-11-06 09:13:57,3,4,1,真的是个三观很正的老师，人也很好
127269,6419,孙冠荣,2020-11-19 00:31:24,5,7,2,人太好了！
127808,6419,孙冠荣,2020-11-27 10:21:06,2,3,1,素质课就是打卡，好评
128210,6419,孙冠荣,2020-12-13 11:50:44,22,25,3,前职业足球运动员，真的很专业，人真的很好，很关心学生，可惜只能给十分
128240,6419,孙冠荣,2020-12-15 02:22:18,4,4,0,就是因为他，我要上三年足球，超赞的老师.
128257,6419,孙冠荣,2020-12-15 07:54:27,1,2,1,老师很好呀
128400,6419,孙冠荣,2020-12-30 06:01:32,7,7,0,孙冠荣守门法你值得拥有，如果我只是抱着踢足球的心态，我想连选两年孙老师！
128469,6419,孙冠荣,2020-12-23 10:25:01,4,4,0,老师上课真的很亲切，传授的技巧也都很实用，每次上足球课真的是蛮享受的。
128581,6419,孙冠荣,2020-12-24 06:17:41,5,5,0,足球全能门将
128670,6419,孙冠荣,2020-12-25 03:28:37,9,9,0,选选选，选上就赚
128679,6419,孙冠荣,2020-12-25 03:53:13,13,13,0,大家都别选！让我选！！
128798,6419,孙冠荣,2020-12-25 11:35:28,11,11,0,孙导的老学生，孙导其实已经带班好几年了，但是因为体制的原因前几年都是帮柳导带。今年是第一年以自己的名字带班。我去年上过，今年挺遗憾的我本来选上又退了，希望以后还能接着上，来日方长。
128813,6419,孙冠荣,2020-12-25 13:44:11,2,2,0,真的超级nice
128897,6419,孙冠荣,2020-12-26 13:48:14,3,3,0,老师好到起飞
128964,6419,孙冠荣,2020-12-27 12:44:03,2,2,0,好好好，对学生好好，专心指导技术，专业！！！爱了爱了，还是个门神。
128977,6419,孙冠荣,2020-12-27 14:50:09,2,2,0,超级好
129376,6419,孙冠荣,2021-01-05 00:47:35,4,4,0,老师超帅超强！！！
129546,6419,孙冠荣,2021-01-07 04:49:35,189,201,12,如果一间房里有C罗，梅西，孙导。我有一把手枪和两发必须射出的子弹，我会自杀两次。
130088,6419,孙冠荣,2021-01-16 14:39:25,3,3,0,必须满分！！！
130319,6419,孙冠荣,2021-01-20 15:24:01,2,2,0,很棒的老师！
130325,6419,孙冠荣,2021-01-20 15:52:13,1,1,0,老师真的好好呀，还想选可惜没选上
133187,6419,孙冠荣,2021-02-15 06:37:40,1,2,1,好老师，强推
134488,6419,孙冠荣,2021-03-30 05:15:49,2,2,0,超级好的老师 ！ 和气且专业！强推
137211,6419,孙冠荣,2021-07-02 09:32:14,0,1,1,老师人超级好 选就完事了！
143829,6419,孙冠荣,2021-12-08 02:02:05,-6,5,11,想通过足球课提升自己技术水平的，不要选孙冠荣的课，想练球的去选王伟跃，院队主力留
144666,6419,孙冠荣,2021-12-23 04:45:47,4,4,0,很耐心，经常鼓励别人
144733,6419,孙冠荣,2021-12-23 11:01:52,5,5,0,只能说足球不太适合我，但给分必须满分
144876,6419,孙冠荣,2021-12-25 11:24:06,4,4,0,老师人超好！温柔、细心、耐心、贴心，很会照顾人！
146968,6419,孙冠荣,2022-01-08 08:19:57,2,2,0,棒棒棒
148571,6419,孙冠荣,2022-01-13 01:45:18,-6,3,9,班里大佬多，给分有点差（正态所致），但老师是真的好！
148916,6419,孙冠荣,2022-01-14 02:57:00,-11,4,15,请假不理人还算缺勤。。
151132,6419,孙冠荣,2022-02-23 09:45:46,0,1,1,温和又幽默，还有一点帅帅的，身素蛮好的
152833,6419,孙冠荣,2022-04-20 09:06:16,-34,4,38,有别的足球课可以选，为什么选他？
163478,6419,孙冠荣,2022-12-14 12:00:24,4,4,0,身体素质就是打卡和一些很快乐的小训练，不会太累，上完也很精神。
163885,6419,孙冠荣,2022-12-16 11:12:20,0,1,1,真的好老师
164036,6419,孙冠荣,2022-12-17 11:21:35,0,0,0,老师很棒，每节课就练一会儿，然后打卡，会签退
164419,6419,孙冠荣,2022-12-21 02:25:19,7,7,0,下学期选不上足球课了呜呜 来给孙老师捧个场 很可爱的老师，三观很正，必须10分！！
167868,6419,孙冠荣,2023-01-19 15:18:25,1,1,0,真的好
170652,6419,孙冠荣,2023-03-07 14:55:04,22,26,4,孙老师的五人制足球的助教好帅，听说还是大一新生，戴眼镜和不戴眼镜都很帅，态度也很好，听说还是工信高材生，真的i了i了，有没有uu有助教的联系方式啊（眼巴巴.jpg）
170653,6419,孙冠荣,2023-03-07 15:03:30,3,3,0,我也想要助教联系方式
172418,6419,孙冠荣,2023-04-26 12:21:27,1,1,0,好好好
174668,6419,孙冠荣,2023-06-15 09:54:14,1,1,0,非常好老师，爱来自瓷器。\n\n孙老师非常认真、负责，课也上得很好，本身也有实力
174998,6419,孙冠荣,2023-06-21 01:23:36,3,3,0,出分前先评价一下。\n\n挺负责认真的老师，足球专项考试比较难，但是老师会尽量掐头去尾减少一点时间（共25分，男生10s满分，16s及格，但是分数并不是均匀分布的，时间越少分布越稀疏，我11.5s只有85分），技术分（15分）每个人都不会低于75，把我捞到了90以上了（我的动作应该不是很好，技术分也基本上和时间挂钩的）。\n\n理论考试要去机房考，开卷，但是略有点难，像什么没有在中超拿过冠军的是哪一支队伍，只有84分（悲）。\n\n上课的时候是30min签到热身，30min练习，30min比赛，感觉热身时间比较长。
175924,6419,孙冠荣,2023-06-27 06:58:44,0,1,1,老师太棒了
175925,6419,孙冠荣,2023-06-27 06:58:46,0,0,0,老师太棒了
176076,6419,孙冠荣,2023-06-27 14:45:22,1,1,0,老师人不错，给分其实也比较松，快选！
180078,6419,孙冠荣,2023-09-20 08:59:26,1,1,0,老师太棒了！
183724,6419,孙冠荣,2023-11-29 08:28:45,11,11,0,有能！名将！
185109,6419,孙冠荣,2023-12-26 10:07:48,2,2,0,特别好
193194,6419,孙冠荣,2024-06-04 09:59:49,-20,5,25,真的是难蚌，点名小子\n\n虽然说体素课本身就是史，虽然说所有老师都会点名，但是我之前的体素老师都是课前固定时间雷达点名，基本签个到就能走\n\n孙癫公可好，这个学期不知道换了几次点名方式了，从课前到课中到课后点名的都有，今天上课更是离谱的一个个点名手动签到，然后看到签到的时候多来了几个同学就发电，“这样你们去上其他老师的体素课好了”，怎么同学们想上体素课了是怎么着？？？啥比
193455,6419,孙冠荣,2024-06-11 06:23:06,1,3,2,考核能放的还是在放的，教的也很好，很体谅同学 无脑选
193473,6419,孙冠荣,2024-06-11 08:53:55,-9,6,15,体素课每一节课都点名，每一节课都是硬课，要么跑步（6圈起步）要么核心训练，还时不时阴阳怪气，没有特别固定的点名时间，会突然一个个口头点或者挑阴间的时间点；大太阳天或者下雨天也是照常该怎么上怎么上不会通融；请假难请，必须现场请或者假条送过去，钉钉不读不回。不多说，上过今年体素的都懂。
194743,6419,孙冠荣,2024-06-25 07:56:53,0,1,1,非常好老师！！
194760,6419,孙冠荣,2024-06-25 09:27:26,2,2,0,五人制足球如果不是纯足球小白是很好的课
197284,6419,孙冠荣,2024-07-10 08:48:28,0,1,1,足球中级班体验不错
199886,6419,孙冠荣,2024-10-07 03:25:23,2,2,0,对女生很友好，老师很帅长得像孙兴慜！
